id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries,filename
6c45f9ed98734b979254471ec328f3fe,brent.myers6,"Fri, 21 Mar 2025 20:18:02 GMT","Fri, 21 Mar 2025 20:18:02 GMT",TrainingAndGuides_header-1_1,Image,,"GII,Header,image,training and guides",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
5091b822ad3e47f3b6bc5bc275fb3c22,HostedbyHIFLD2,"Tue, 16 Apr 2024 14:49:33 GMT","Thu, 20 Mar 2025 19:50:39 GMT",Geographic Names Information System (GNIS) Feature Layers,Map Service,"USGS developed The National Map Gazetteer as the Federal and national standard (ANSI INCITS 446-2008) for geographic nomenclature based on the Geographic Names Information System (GNIS). The National Map Gazetteer contains information about physical and cultural geographic features, geographic areas, and locational entities that are generally recognizable and locatable by name (have achieved some landmark status) and are of interest to any level of government or to the public for any purpose that would lead to the representation of the feature in printed or electronic maps and/or geographic information systems. The dataset includes features of all types in the United States, its associated areas, and Antarctica, current and historical, but not including roads and highways. The dataset holds the federally recognized name of each feature and defines the feature location by state, county, USGS topographic map, and geographic coordinates. Other attributes include names or spellings other than the official name, feature classification, and historical and descriptive information. The dataset assigns a unique, permanent feature identifier, the Feature ID, as a standard Federal key for accessing, integrating, or reconciling feature data from multiple data sets. This dataset is a flat model, establishing no relationships between features, such as hierarchical, spatial, jurisdictional, organizational, administrative, or in any other manner. As an integral part of The National Map, the Gazetteer collects data from a broad program of partnerships with federal, state, and local government agencies and other authorized contributors. The Gazetteer provides data to all levels of government and to the public, as well as to numerous applications through a web query site, web map, feature and XML services, file download services, and customized files upon request. The National Map download client allows free downloads of public domain geographic names data by state in a pipe-delimited text format. For additional information on the GNIS, go to https://www.usgs.gov/tools/geographic-names-information-system-gnis. See https://apps.nationalmap.gov/help/ for assistance with The National Map viewer, download client, services, or metadata.  Data Refreshed March, 2025","a-16,ngda,cultural resource,geographic name,GNIS,BGN,gazetteer,federal,administrative,toponym,feature id,historical,community,hydro,landform,cemetery,place,structure,transportation,variant,United States,WMS",The National Map Gazetteer is the federal and national standard for geographic nomenclature based on the Geographic Names Information System (GNIS),,U.S. Geological Survey (USGS),None (Public Domain Information),en-us,https://carto.nationalmap.gov/arcgis/rest/services/geonames/MapServer/,public,custom,GeoPlatform ArcGIS Online,"-20028419.1855,-27654657.5539,20035653.0142,11541612.0164",,
e3843064316e4bbd96200fa2260c5009,brent.myers6,"Thu, 20 Mar 2025 14:35:15 GMT","Thu, 20 Mar 2025 14:35:15 GMT",WhatsNewIN_11-3.jpeg,Image,,"gii,thumbnail,video thumbnail,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
c3d97670fcb34b3b849086daa1f53f77,brent.myers6,"Wed, 19 Mar 2025 20:15:49 GMT","Thu, 20 Mar 2025 14:30:43 GMT",WhatsNewIN_11-3,Image,null,"video,gii,thumbnail",,,,,en-us,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
b74d9d84fd344084ae0851e761664085,brent.myers6,"Wed, 19 Mar 2025 20:33:33 GMT","Wed, 19 Mar 2025 20:33:33 GMT",Data-icon_white,Image,,"gii,11.3,icon",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
0246ec9e5e7e4463bed08641dd40fa36,brent.myers6,"Wed, 19 Mar 2025 20:03:59 GMT","Wed, 19 Mar 2025 20:03:59 GMT",GII_11-3_May2025,Image,,"gii,11-3,release date,image",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
30bedacfa0dc4dab818cc5bfc59d62c6,brent.myers6,"Tue, 18 Mar 2025 18:31:51 GMT","Tue, 18 Mar 2025 18:31:51 GMT",sites_images_icon,Image,,"sites,gii,icon,image",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
073c621837864db9a883dd6522e819a1,brent.myers6,"Tue, 18 Mar 2025 18:30:24 GMT","Tue, 18 Mar 2025 18:30:24 GMT",mapviewer-icon,Image,,"map viewer,icon,image,gii",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
5f5be424ab7f4156adcf2e65dafed862,brent.myers6,"Fri, 14 Mar 2025 19:25:46 GMT","Fri, 14 Mar 2025 19:25:46 GMT",ArcGIS_Experience_Builder_220,Image,,"experience builder,image,gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
b957806332414e3f85284174610854fd,brent.myers6,"Fri, 14 Mar 2025 19:25:11 GMT","Fri, 14 Mar 2025 19:25:11 GMT",arcgis-dashboards,Image,,"dashboards,gii,11.3,image",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
449d1b41325c44c1a3d1993ee240e717,brent.myers6,"Fri, 14 Mar 2025 19:24:32 GMT","Fri, 14 Mar 2025 19:24:32 GMT",Data-icon,Image,,"image,gii,11.3,data",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
3af9c87feb004e628a7e53c6bad363ac,brent.myers6,"Fri, 14 Mar 2025 19:23:41 GMT","Fri, 14 Mar 2025 19:23:41 GMT",mapviewer,Image,,"map viewer,app,image,gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
1daebdd2c3354dfc8e033b30aeb46f1c,brent.myers6,"Fri, 14 Mar 2025 19:18:05 GMT","Fri, 14 Mar 2025 19:18:05 GMT",sites_images,Image,,"sites,app,gii,11.3,image",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
e7b777ba29bc44edb1effa9b6d2dc8fd,brent.myers6,"Fri, 14 Mar 2025 19:17:19 GMT","Fri, 14 Mar 2025 19:17:19 GMT",StoryMaps,Image,,"gii,storymaps,image",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
eb5b8ee1ff344447ad27ca07e27ef160,brent.myers6,"Fri, 14 Mar 2025 19:16:39 GMT","Fri, 14 Mar 2025 19:16:39 GMT",WebAppBuilder,Image,,"image,web appbuilder,gii,11.3",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
ab8a1978bb2a4f9794c51bec92dc0572,brent.myers6,"Fri, 14 Mar 2025 19:15:43 GMT","Fri, 14 Mar 2025 19:15:43 GMT",GII_green_bar,Image,,"bar,gii,image",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
a096907df2084737b92789f476edd4c1,brent.myers6,"Fri, 14 Mar 2025 19:09:48 GMT","Fri, 14 Mar 2025 19:09:48 GMT",11-3_Update-Header,Image,,"gii,bar,image",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
476e19910cbe4d8d81871c84f6994887,HostedbyHIFLD2,"Tue, 26 Mar 2024 20:30:30 GMT","Thu, 13 Mar 2025 17:14:30 GMT",NOAA Electronic Navigational Charts,WMS,"Two ENC display services provide simple HTTP interfaces for user applications to request geo-registered nautical chart images from NOAA databases for display in online and offline applications for which a basemap of nautical chart data is desired, including GIS, web-based, and mobile mapping applications.

The chart images are rendered from the latest NOAA electronic navigational chart (NOAA ENC®) data. The ENC data and the chart images derived from it are updated weekly. Each display service portrays the ENC data with a different symbology set.

The ECDIS Display Service uses symbology developed by the International Hydrographic Organization (IHO) for the display of ENC data on Electronic Chart Display and Information Systems (ECDIS) that large ocean- going vessels and many smaller commercial ships use for navigation. This symbol set is commonly referred to by its IHO specification number, ""S-52,"" or as ""ECDIS symbology.""

The ENC Viewer portrays ENC data using this ECDIS symbology.

ECDIS Display Service ECDIS Display Service rendering of ENC along the Columbia River with symbology specified by the IHO. https://www.nauticalcharts.noaa.gov/data/gis-data-and-services.html#enc-display-services","Transportation Water,HIFLD Open,HIFLD Open - Transportation Water,NOAA,ENC","Nautical chart features contained within a NOAA ENC provide a detailed representation of the U.S. coastal and marine environment. The data, updated weekly, is organized using S-57 object classes. Features in a single NOAA ENC are limited in that they only represent the geographic region that is depicted in that particular NOAA ENC cell. By aggregating nautical features from all NOAA ENC in the creation of GIS data, a continuous depiction of the U.S. coastal and marine environment is achieved.","/Categories/Disasters and Natural Hazards,/Categories/GeoPlatform.gov/HIFLD",National Oceanic & Atmospheric Administration (NOAA),None (Public Domain),en-us,https://gis.charttools.noaa.gov/arcgis/rest/services/MCS/ENCOnline/MapServer/exts/MaritimeChartService/WMSServer,public,custom,GeoPlatform ArcGIS Online,"-180,-78.3333,180,81.6",,
cfee21b2a5664e6a8c8690d2f8acbada,brent.myers6,"Mon, 18 Nov 2024 15:28:20 GMT","Tue, 11 Mar 2025 17:34:41 GMT",Events,Hub Page,"DO NOT DELETE OR MODIFY THIS ITEM. This item is managed by the ArcGIS Hub application. To make changes to this page, please visit https://geoplatform.hub.arcgis.com:/overview/edit.",,,,,,en-us,,public,,GeoPlatform ArcGIS Online,,,
87d3f063a0cb4d87aea4e197e9f9b45f,HostedbyHIFLD2,"Tue, 02 Jan 2024 21:03:50 GMT","Fri, 07 Mar 2025 20:18:38 GMT",HIFLD Terms of Use,Hub Page,"DO NOT DELETE OR MODIFY THIS ITEM. This item is managed by the ArcGIS Hub application. To make changes to this page, please visit https://geoplatform.hub.arcgis.com:/overview/edit.",,,,,,en-us,,public,,GeoPlatform ArcGIS Online,,,
01e8418e94ff44a9a8595024d1d53086,HostedbyHIFLD2,"Tue, 28 Nov 2023 17:01:29 GMT","Fri, 07 Mar 2025 14:46:00 GMT",Contact,Hub Page,"DO NOT DELETE OR MODIFY THIS ITEM. This item is managed by the ArcGIS Hub application. To make changes to this page, please visit https://geoplatform.hub.arcgis.com:/overview/edit.",,,,,,en-us,,public,,GeoPlatform ArcGIS Online,"-132.6682999995114,19.803399999926693,-59.10389999978203,53.354099999802784",,
ae19c21caf2d4f9c80b5dada6e64340c,HostedbyHIFLD2,"Tue, 23 Apr 2024 17:06:14 GMT","Fri, 07 Mar 2025 13:56:14 GMT",Tips & Training (replaced),Hub Page,"DO NOT DELETE OR MODIFY THIS ITEM. This item is managed by the ArcGIS Hub application. To make changes to this page, please visit https://geoplatform.hub.arcgis.com:/overview/edit.",,,,,,en-us,,public,,GeoPlatform ArcGIS Online,,,
2709d8f02d604e43a09e5c370e06aa47,brent.myers6,"Thu, 06 Mar 2025 21:42:14 GMT","Thu, 06 Mar 2025 21:42:14 GMT",HIFLD-User-Forum_2025-2,Image,,"hifld,event,user forum",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
2844e862ae3444099c6400f6f04fe7c5,brent.myers6,"Fri, 28 Feb 2025 20:05:04 GMT","Fri, 28 Feb 2025 20:05:04 GMT",HIFLD_UseCases-NEW_TipsPage_vid_thumbnail,Image,,"hifld,use case,video,thumbnail",,,,,,,public,,GeoPlatform ArcGIS Online,"-134.74729261792137,23.560962423769087,-55.69554761540752,50.30921703028712",,
3ea4bf3ea7f44223b5bdeb3f87b86568,brent.myers6,"Fri, 07 Feb 2025 17:29:07 GMT","Fri, 07 Feb 2025 17:29:07 GMT",HIFLD-User-Forum_2025,Image,,"hifld,user forum,event",,,,,,,public,,GeoPlatform ArcGIS Online,"-132.6682999995114,19.803399999926693,-59.10389999978203,53.354099999802784",,
